Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,190,1025,11726722,11334468,12291848,11726722
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,188,1025,30893163,27087036,40852608,30893163
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,189,1025,2711214,2276664,3703500,2711214
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,190,1025,13588439,13345028,13821964,13588439
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,190,1025,9892705,7860620,11896884,9892705
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,188,1025,11708213,11259504,12441336,11708213
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,189,1025,11012131,10487148,11488396,11012131
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,191,1025,29428141,27206820,39611412,29428141
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,188,1025,11431431,2285648,12502520,11431431
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,189,1025,13813270,13681964,13911496,13813270
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,190,1025,12524214,10769424,13382112,12524214
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,189,1025,11693828,10225544,12387740,11693828
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,189,1025,9424623,9180208,10272984,9424623
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,188,1025,33319740,26369816,39003148,33319740
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,190,1025,10102660,9065236,11473672,10102660
