Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,94,1025,0,0,2,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,95,1025,3,3,6,3
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,94,1025,5,5,7,5
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,95,1025,4,4,6,4
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,95,1025,3,3,7,3
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,95,1025,0,0,1,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,95,1025,3,3,5,3
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,94,1025,4,4,8,4
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,95,1025,5,5,6,5
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,95,1025,5,5,7,5
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,95,1025,0,0,3,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,95,1025,6,3,10,6
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,94,1025,6,4,10,6
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,95,1025,7,5,10,7
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:00:00.0,2013-06-26 17:00:00.0,2013-06-26 17:24:00.0,94,1025,7,5,14,7
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,95,1025,0,0,3,0
